participant,exp_name,date,session,eccentricity,eccentricityDVA,gaborSize,gaborSizeDVA,gaborSF,gaborSFDVA,training-test,trial,xPosition,yPosition,meridian,contrast,ori,VF,resp,accuracy,accCount,condition,trialCount,contrastRule
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,279,0.0,-668.5,meridianV,0.10999999999999999,horizontal,down,down,1,2,down_horizontal,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,280,668.5,0.0,meridianH,0.31999999999999984,vertical,right,right,1,2,right_vertical,39,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,281,0.0,-668.5,meridianV,0.83,horizontal,down,down,1,3,down_horizontal,35,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,282,0.0,-668.5,meridianV,0.09999999999999999,horizontal,down,down,1,1,down_horizontal,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,283,0.0,668.5,meridianV,0.3599999999999999,horizontal,up,up,1,2,up_horizontal,35,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,284,-668.5,0.0,meridianH,0.33999999999999986,horizontal,left,left,1,1,left_horizontal,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,285,-668.5,0.0,meridianH,0.33999999999999986,horizontal,left,left,1,2,left_horizontal,42,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,286,0.0,-668.5,meridianV,0.89,vertical,down,down,1,3,down_vertical,33,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,287,-668.5,0.0,meridianH,0.3699999999999999,vertical,left,left,1,2,left_vertical,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,288,0.0,-668.5,meridianV,0.09999999999999999,horizontal,down,down,1,2,down_horizontal,37,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,289,-668.5,0.0,meridianH,0.3599999999999999,vertical,left,left,1,1,left_vertical,37,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,290,668.5,0.0,meridianH,0.30999999999999983,vertical,right,right,1,1,right_vertical,40,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,291,0.0,668.5,meridianV,0.95,vertical,up,up,1,1,up_vertical,35,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,292,0.0,668.5,meridianV,0.05,vertical,up,up,1,2,up_vertical,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,293,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,1,down_horizontal,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,294,0.0,-668.5,meridianV,0.3599999999999999,vertical,down,down,1,1,down_vertical,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,295,668.5,0.0,meridianH,0.30999999999999983,vertical,right,right,1,2,right_vertical,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,296,668.5,0.0,meridianH,0.7,vertical,right,right,1,3,right_vertical,42,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,297,668.5,0.0,meridianH,0.2999999999999998,vertical,right,right,1,1,right_vertical,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,298,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,2,down_horizontal,39,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,299,0.0,-668.5,meridianV,0.08,horizontal,down,up,0,0,down_horizontal,40,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,300,-668.5,0.0,meridianH,0.3599999999999999,vertical,left,left,1,2,left_vertical,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,301,-668.5,0.0,meridianH,0.76,horizontal,left,left,1,3,left_horizontal,43,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,302,0.0,-668.5,meridianV,0.3599999999999999,vertical,down,down,1,2,down_vertical,35,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,303,-668.5,0.0,meridianH,0.34999999999999987,vertical,left,left,1,1,left_vertical,39,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,304,-668.5,0.0,meridianH,0.32999999999999985,horizontal,left,left,1,1,left_horizontal,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,305,0.0,-668.5,meridianV,0.34999999999999987,vertical,down,down,1,1,down_vertical,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,306,668.5,0.0,meridianH,0.73,horizontal,right,right,1,2,right_horizontal,33,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,307,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,1,down_horizontal,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,308,668.5,0.0,meridianH,0.34999999999999987,horizontal,right,right,1,1,right_horizontal,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,309,0.0,-668.5,meridianV,0.34999999999999987,vertical,down,down,1,2,down_vertical,37,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,310,668.5,0.0,meridianH,0.34999999999999987,horizontal,right,right,1,2,right_horizontal,35,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,311,-668.5,0.0,meridianH,0.86,horizontal,left,left,1,2,left_horizontal,45,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,312,668.5,0.0,meridianH,0.33999999999999986,horizontal,right,right,1,1,right_horizontal,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,313,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,2,down_horizontal,42,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,314,0.0,-668.5,meridianV,0.33999999999999986,vertical,down,down,1,1,down_vertical,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,315,0.0,668.5,meridianV,0.34999999999999987,horizontal,up,up,1,1,up_horizontal,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,316,-668.5,0.0,meridianH,0.82,vertical,left,left,1,2,left_vertical,40,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,317,0.0,-668.5,meridianV,0.08,horizontal,down,down,1,1,down_horizontal,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,318,668.5,0.0,meridianH,0.33999999999999986,horizontal,right,right,1,2,right_horizontal,37,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,319,-668.5,0.0,meridianH,0.33999999999999986,vertical,left,left,1,1,left_vertical,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,320,-668.5,0.0,meridianH,0.33999999999999986,vertical,left,left,1,2,left_vertical,42,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,321,0.0,-668.5,meridianV,0.71,vertical,down,down,1,2,down_vertical,39,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,322,668.5,0.0,meridianH,0.32999999999999985,horizontal,right,right,1,1,right_horizontal,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,323,0.0,-668.5,meridianV,0.08,horizontal,down,down,1,2,down_horizontal,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,324,-668.5,0.0,meridianH,0.31999999999999984,horizontal,left,left,1,1,left_horizontal,46,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,325,-668.5,0.0,meridianH,0.32999999999999985,vertical,left,left,1,1,left_vertical,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,326,0.0,668.5,meridianV,0.85,horizontal,up,up,1,2,up_horizontal,37,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,327,0.0,-668.5,meridianV,0.07,horizontal,down,left,0,0,down_horizontal,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,328,0.0,-668.5,meridianV,0.32999999999999985,vertical,down,down,1,1,down_vertical,40,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,329,-668.5,0.0,meridianH,0.31999999999999984,horizontal,left,left,1,2,left_horizontal,47,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,330,0.0,-668.5,meridianV,0.32999999999999985,vertical,down,down,1,2,down_vertical,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,331,0.0,668.5,meridianV,0.76,vertical,up,up,1,3,up_vertical,37,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,332,0.0,668.5,meridianV,0.04,vertical,up,down,0,0,up_vertical,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,333,0.0,668.5,meridianV,0.33999999999999986,horizontal,up,up,1,1,up_horizontal,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,334,668.5,0.0,meridianH,0.32999999999999985,horizontal,right,right,1,2,right_horizontal,39,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,335,0.0,-668.5,meridianV,0.31999999999999984,vertical,down,down,1,1,down_vertical,42,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,336,0.0,668.5,meridianV,0.74,horizontal,up,up,1,2,up_horizontal,39,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,337,0.0,668.5,meridianV,0.32999999999999985,horizontal,up,up,1,1,up_horizontal,40,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,338,668.5,0.0,meridianH,0.31999999999999984,horizontal,right,right,1,1,right_horizontal,40,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,339,-668.5,0.0,meridianH,0.32999999999999985,vertical,left,left,1,2,left_vertical,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,340,0.0,668.5,meridianV,0.05,vertical,up,left,0,0,up_vertical,39,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,341,0.0,668.5,meridianV,0.82,horizontal,up,up,1,2,up_horizontal,41,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,342,0.0,-668.5,meridianV,0.31999999999999984,vertical,down,down,1,2,down_vertical,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,343,-668.5,0.0,meridianH,0.30999999999999983,horizontal,left,left,1,1,left_horizontal,48,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,344,0.0,-668.5,meridianV,0.30999999999999983,vertical,down,down,1,1,down_vertical,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,345,668.5,0.0,meridianH,0.31999999999999984,horizontal,right,right,1,2,right_horizontal,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,346,0.0,668.5,meridianV,0.74,horizontal,up,up,1,3,up_horizontal,42,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,347,-668.5,0.0,meridianH,0.31999999999999984,vertical,left,left,1,1,left_vertical,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,348,-668.5,0.0,meridianH,0.30999999999999983,horizontal,left,left,1,2,left_horizontal,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,349,0.0,668.5,meridianV,0.060000000000000005,vertical,up,down,0,0,up_vertical,40,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,350,0.0,668.5,meridianV,0.31999999999999984,horizontal,up,up,1,1,up_horizontal,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,351,668.5,0.0,meridianH,0.76,horizontal,right,right,1,3,right_horizontal,42,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,352,0.0,-668.5,meridianV,0.30999999999999983,vertical,down,down,1,2,down_vertical,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,353,0.0,668.5,meridianV,0.07,vertical,up,up,1,1,up_vertical,41,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,354,668.5,0.0,meridianH,0.2999999999999998,vertical,right,right,1,2,right_vertical,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,355,0.0,-668.5,meridianV,0.08,horizontal,down,down,1,1,down_horizontal,46,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,356,0.0,-668.5,meridianV,0.74,vertical,down,down,1,3,down_vertical,46,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,357,-668.5,0.0,meridianH,0.2999999999999998,horizontal,left,left,1,1,left_horizontal,50,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,358,0.0,668.5,meridianV,0.07,vertical,up,up,1,2,up_vertical,42,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,359,-668.5,0.0,meridianH,0.31999999999999984,vertical,left,left,1,2,left_vertical,46,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,360,668.5,0.0,meridianH,0.2899999999999998,vertical,right,right,1,1,right_vertical,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,361,668.5,0.0,meridianH,0.88,vertical,right,right,1,2,right_vertical,46,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,362,0.0,-668.5,meridianV,0.2999999999999998,vertical,down,down,1,1,down_vertical,47,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,363,0.0,668.5,meridianV,0.31999999999999984,horizontal,up,up,1,2,up_horizontal,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,364,0.0,668.5,meridianV,0.30999999999999983,horizontal,up,up,1,1,up_horizontal,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,365,0.0,-668.5,meridianV,0.2999999999999998,vertical,down,down,1,2,down_vertical,48,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,366,668.5,0.0,meridianH,0.86,vertical,right,right,1,3,right_vertical,47,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,367,0.0,-668.5,meridianV,0.2899999999999998,vertical,down,down,1,1,down_vertical,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,368,-668.5,0.0,meridianH,0.30999999999999983,vertical,left,left,1,1,left_vertical,47,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,369,668.5,0.0,meridianH,0.30999999999999983,horizontal,right,right,1,1,right_horizontal,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,370,0.0,-668.5,meridianV,0.08,horizontal,down,right,0,0,down_horizontal,47,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,371,0.0,-668.5,meridianV,0.9,vertical,down,down,1,2,down_vertical,50,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,372,668.5,0.0,meridianH,0.30999999999999983,horizontal,right,right,1,2,right_horizontal,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,373,0.0,668.5,meridianV,0.060000000000000005,vertical,up,left,0,0,up_vertical,43,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,374,668.5,0.0,meridianH,0.2999999999999998,horizontal,right,right,1,1,right_horizontal,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,375,668.5,0.0,meridianH,0.2799999999999998,vertical,right,right,1,1,right_vertical,48,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,376,0.0,-668.5,meridianV,0.72,horizontal,down,right,0,0,down_horizontal,48,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,377,0.0,-668.5,meridianV,0.2799999999999998,vertical,down,down,1,1,down_vertical,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,378,0.0,668.5,meridianV,0.07,vertical,up,down,0,0,up_vertical,44,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,379,0.0,668.5,meridianV,0.08,vertical,up,up,1,1,up_vertical,45,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,380,-668.5,0.0,meridianH,0.30999999999999983,vertical,left,left,1,2,left_vertical,48,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,381,0.0,-668.5,meridianV,0.93,vertical,down,down,1,2,down_vertical,52,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,382,0.0,668.5,meridianV,0.08,vertical,up,up,1,2,up_vertical,46,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,383,0.0,668.5,meridianV,0.07,vertical,up,right,0,0,up_vertical,47,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,384,668.5,0.0,meridianH,0.2799999999999998,vertical,right,right,1,2,right_vertical,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,385,668.5,0.0,meridianH,0.2699999999999998,vertical,right,right,1,1,right_vertical,50,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,386,668.5,0.0,meridianH,0.79,horizontal,right,right,1,2,right_horizontal,46,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,387,0.0,668.5,meridianV,0.30999999999999983,horizontal,up,up,1,2,up_horizontal,46,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,388,0.0,-668.5,meridianV,0.2699999999999998,vertical,down,down,1,1,down_vertical,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,389,-668.5,0.0,meridianH,0.2999999999999998,vertical,left,left,1,1,left_vertical,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,390,-668.5,0.0,meridianH,0.2999999999999998,vertical,left,left,1,2,left_vertical,50,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,391,668.5,0.0,meridianH,0.82,horizontal,right,right,1,3,right_horizontal,47,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,392,-668.5,0.0,meridianH,0.2899999999999998,vertical,left,left,1,1,left_vertical,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,393,0.0,668.5,meridianV,0.08,vertical,up,up,1,1,up_vertical,48,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,394,0.0,668.5,meridianV,0.2999999999999998,horizontal,up,up,1,1,up_horizontal,47,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,395,0.0,668.5,meridianV,0.08,vertical,up,up,1,2,up_vertical,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,396,668.5,0.0,meridianH,0.8,horizontal,right,right,1,4,right_horizontal,48,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,397,0.0,668.5,meridianV,0.07,vertical,up,up,1,1,up_vertical,50,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,398,0.0,668.5,meridianV,0.07,vertical,up,up,1,2,up_vertical,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,399,0.0,-668.5,meridianV,0.09,horizontal,down,right,0,0,down_horizontal,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,400,-668.5,0.0,meridianH,0.2899999999999998,vertical,left,left,1,2,left_vertical,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,401,0.0,-668.5,meridianV,0.99,horizontal,down,down,1,1,down_horizontal,50,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,402,0.0,668.5,meridianV,0.2999999999999998,horizontal,up,up,1,2,up_horizontal,48,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,403,668.5,0.0,meridianH,0.2699999999999998,vertical,right,right,1,2,right_vertical,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,404,0.0,-668.5,meridianV,0.2699999999999998,vertical,down,down,1,2,down_vertical,54,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,405,0.0,668.5,meridianV,0.060000000000000005,vertical,up,down,0,0,up_vertical,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,406,0.0,668.5,meridianV,0.74,horizontal,up,up,1,3,up_horizontal,49,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,407,-668.5,0.0,meridianH,0.2999999999999998,horizontal,left,left,1,2,left_horizontal,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,408,-668.5,0.0,meridianH,0.2799999999999998,vertical,left,left,1,1,left_vertical,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,409,0.0,668.5,meridianV,0.07,vertical,up,up,1,1,up_vertical,53,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,410,668.5,0.0,meridianH,0.2599999999999998,vertical,right,right,1,1,right_vertical,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,411,-668.5,0.0,meridianH,0.94,vertical,left,left,1,2,left_vertical,54,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,412,0.0,-668.5,meridianV,0.09,horizontal,down,up,0,0,down_horizontal,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,413,668.5,0.0,meridianH,0.2899999999999998,horizontal,right,right,1,1,right_horizontal,49,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,414,668.5,0.0,meridianH,0.2899999999999998,horizontal,right,right,1,2,right_horizontal,50,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,415,668.5,0.0,meridianH,0.2799999999999998,horizontal,right,right,1,1,right_horizontal,51,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,416,-668.5,0.0,meridianH,0.98,vertical,left,left,1,3,left_vertical,55,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,417,0.0,668.5,meridianV,0.07,vertical,up,down,0,0,up_vertical,54,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,418,668.5,0.0,meridianH,0.2799999999999998,horizontal,right,right,1,2,right_horizontal,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,419,-668.5,0.0,meridianH,0.2899999999999998,horizontal,left,left,1,1,left_horizontal,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,420,0.0,-668.5,meridianV,0.09999999999999999,horizontal,down,up,0,0,down_horizontal,52,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,421,-668.5,0.0,meridianH,0.9,horizontal,left,left,1,2,left_horizontal,53,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,422,0.0,668.5,meridianV,0.2899999999999998,horizontal,up,up,1,1,up_horizontal,50,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,423,0.0,668.5,meridianV,0.2899999999999998,horizontal,up,up,1,2,up_horizontal,51,staircase
